MASV1,F_MAKH,F_TENLOP,F_KHOI,F_MANG,F_TENNGVN
92930010,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
60730147,DD,DD11LT14,DHDDDDT11,DDT,Điện - Điện tử
69968515,VP,VP2011/1,DHVPVPP11,VPP,KS CLC Việt Pháp
21542187,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
4067564,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
1167087,VL,VL1102,DHVLCVL11,CVL,Công nghệ vật liệu
69891516,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
84609938,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
64072743,CK,CK11CK01,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
78090477,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
3941148,GT,GT1101,DHGTGTH11,GTH,Kỹ thuật Giao thông
60402048,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
55988743,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
76474943,DD,DD11LT01,DHDDDDT11,DDT,Điện - Điện tử
51488216,MT,MT1101,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
52862367,CK,CK11CK08,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
29766259,VP,VP2011/1,DHVPVPP11,VPP,KS CLC Việt Pháp
75343815,QL,QL1101,DHQLQCN11,QCN,Quản Lý Công Nghiệp
64752259,DD,DD11LT01,DHDDDDT11,DDT,Điện - Điện tử
51927588,MT,MT1102,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
52391872,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
91515086,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
71325998,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
27643200,VP,VP2011/1,DHVPVPP11,VPP,KS CLC Việt Pháp
58274235,CK,CK11CK08,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
30783061,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
74773921,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
63248950,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
95009324,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
87372474,QL,QL1101,DHQLQCN11,QCN,Quản Lý Công Nghiệp
66872046,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
88322081,MT,MT1102,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
75080373,MO,MO1101,DHMOMTG11,MTG,Môi Trường
8668417,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
28913479,DD,DD11LT01,DHDDDDT11,DDT,Điện - Điện tử
36926276,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
91898792,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
58444940,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
66873714,DD,DD11LT01,DHDDDDT11,DDT,Điện - Điện tử
90177312,DD,DD11LT01,DHDDDDT11,DDT,Điện - Điện tử
57352611,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
94354089,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
10875315,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
32749028,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
95521571,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
5277459,MT,MT1101,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
27435245,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
34738816,VP,VP2011/1,DHVPVPP11,VPP,KS CLC Việt Pháp
75750196,XD,XD11TD1,DHXDTDI11,TDI,KT Trắc địa - Bản đồ
54565433,CK,CK11HT2,DHCKKTH11,KTH,KT Hệ Thống CN
63322902,MO,MO1101,DHMOMTG11,MTG,Môi Trường
86932798,MT,MT1102,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
22847036,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
82915167,CK,CK11HT2,DHCKKTH11,KTH,KT Hệ Thống CN
70165883,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
58860592,MO,MO1105,DHMOMTG11,MTG,Môi Trường
63966162,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
46690040,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
28232022,UD,KU1103,DHUDCVK11,CVK,Cơ KT- Vật lý KT
5198033,UD,KU1103,DHUDCVK11,CVK,Cơ KT- Vật lý KT
11277085,VP,VP2011/1,DHVPVPP11,VPP,KS CLC Việt Pháp
1062335,MT,MT1102,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
22457645,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
92295281,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
64726046,MT,MT1101,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
29295580,DD,DD11LT01,DHDDDDT11,DDT,Điện - Điện tử
63002896,QL,QL1101,DHQLQCN11,QCN,Quản Lý Công Nghiệp
90775233,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
97093803,MT,MT1102,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
83389724,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
6921432,MT,MT1101,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
90847139,VP,VP2011/1,DHVPVPP11,VPP,KS CLC Việt Pháp
54946203,MT,MT1102,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
89417529,VL,VL1104,DHVLCVL11,CVL,Công nghệ vật liệu
84797405,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
95540159,XD,XD11TD2,DHXDTDI11,TDI,KT Trắc địa - Bản đồ
50663375,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
72623735,XD,XD11XD13,DHXDXDG11,XDG,Xây dựng
70357015,VP,VP2011/1,DHVPVPP11,VPP,KS CLC Việt Pháp
46543530,DD,DD11LT01,DHDDDDT11,DDT,Điện - Điện tử
94601573,XD,XD11XD13,DHXDXDG11,XDG,Xây dựng
29790362,CK,CK11HT2,DHCKKTH11,KTH,KT Hệ Thống CN
51406277,DD,DD11LT01,DHDDDDT11,DDT,Điện - Điện tử
81471197,DD,DD11LT01,DHDDDDT11,DDT,Điện - Điện tử
10057085,MT,MT1101,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
43455892,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
97183609,HC,HC11KTDK,DHHCHDT11,HDT,KT Hóa Dầu (TN)
7083412,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
89463757,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
24410027,VP,VP2011/1,DHVPVPP11,VPP,KS CLC Việt Pháp
46452944,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
16891583,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
99596504,QL,QL1101,DHQLQCN11,QCN,Quản Lý Công Nghiệp
36927514,CK,CK11HT2,DHCKKTH11,KTH,KT Hệ Thống CN
54786201,DD,DD11DV4,DHDDDVT11,DVT,KT ĐiệnTử -ViễnThông
46219811,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
56502001,VL,VL1104,DHVLCVL11,CVL,Công nghệ vật liệu
53415499,UD,KU1103,DHUDCVK11,CVK,Cơ KT- Vật lý KT
62085694,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
52761295,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
70545699,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
84164031,VP,VP2011/1,DHVPVPP11,VPP,KS CLC Việt Pháp
19914804,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
78941201,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
56915437,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
1816262,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
212229,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
21491814,XD,XD11XD03,DHXDXDG11,XDG,Xây dựng
17085055,MO,MO1101,DHMOMTG11,MTG,Môi Trường
26077457,MT,MT1101,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
41072914,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
65815884,CK,CK11CK03,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
15338833,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
97675348,MT,MT1101,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
64881602,MT,MT1101,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
62957469,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
15413287,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
2816806,UD,KU1103,DHUDCVK11,CVK,Cơ KT- Vật lý KT
75616028,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
21923629,MT,MT11KT02,DHMTKTM11,KTM,Kỹ thuật Máy tính
15590169,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
50251973,MO,MO1102,DHMOMTG11,MTG,Môi Trường
36688629,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
39403872,HC,HC11SH,DHHCCSH11,CSH,Công nghệ Sinh học
3286738,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
74416571,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
76312101,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
72500671,QL,QL1101,DHQLQCN11,QCN,Quản Lý Công Nghiệp
10065047,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
66218740,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
44483884,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
58292400,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
67275791,GT,GT1103,DHGTGTH11,GTH,Kỹ thuật Giao thông
48433595,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
3458625,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
97172703,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
27962187,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
66172986,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
72003509,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
29159950,HC,HC11HC04,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
93848767,UD,KU1103,DHUDCVK11,CVK,Cơ KT- Vật lý KT
82159544,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
79639245,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
34170498,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
88210334,XD,XD11XD04,DHXDXDG11,XDG,Xây dựng
38648322,DC,DC1102,DHDCDIA11,DIA,Địa chất-Dầu khí
86027646,QL,QL1102,DHQLQCN11,QCN,Quản Lý Công Nghiệp
40212504,CK,CK11HT2,DHCKKTH11,KTH,KT Hệ Thống CN
9826335,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
2324653,VL,VL1102,DHVLCVL11,CVL,Công nghệ vật liệu
46367844,DD,DD11LT02,DHDDDDT11,DDT,Điện - Điện tử
46616575,GT,GT1103,DHGTGTH11,GTH,Kỹ thuật Giao thông
91418445,VL,VL1102,DHVLCVL11,CVL,Công nghệ vật liệu
56740365,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
45495502,QL,QL1102,DHQLQCN11,QCN,Quản Lý Công Nghiệp
39176195,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
41233054,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
21070383,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
69862499,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
45790306,XD,XD11XD04,DHXDXDG11,XDG,Xây dựng
79897114,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
39871672,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
77493532,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
88369941,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
31636940,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
53507080,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
19419845,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
89501741,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
98866366,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
37130738,CK,CK11HT2,DHCKKTH11,KTH,KT Hệ Thống CN
17402057,DC,DC1102,DHDCDIA11,DIA,Địa chất-Dầu khí
80613899,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
2567383,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
94987259,XD,XD11TD2,DHXDTDI11,TDI,KT Trắc địa - Bản đồ
55993851,XD,XD11XD04,DHXDXDG11,XDG,Xây dựng
78002633,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
65915670,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
34731774,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
71198813,MO,MO1105,DHMOMTG11,MTG,Môi Trường
89945632,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
11125439,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
80986977,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
97656878,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
42246987,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
23709979,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
20108234,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
19239819,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
10481773,XD,XD11XD13,DHXDXDG11,XDG,Xây dựng
26830816,UD,KU11VLY,DHUDVLY11,VLY,Vật lý kỹ thuật
74128909,XD,XD11KT,DHXDKTR11,KTR,Kiến Trúc
47906394,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
81412373,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
33132119,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
37014421,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
4667906,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
65212667,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
87336498,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
28102709,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
53556052,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
82020179,GT,GT1103,DHGTGTH11,GTH,Kỹ thuật Giao thông
33442812,MO,MO1102,DHMOMTG11,MTG,Môi Trường
84090669,CK,CK11CK08,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
50704433,XD,XD11VL2,DHXDVXD11,VXD,Vật liệu Xây dựng
1133298,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
8229484,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
33072418,MT,MT1103,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
14519487,VL,VL1102,DHVLCVL11,CVL,Công nghệ vật liệu
59418130,QL,QL11CN1,DHQLQCN11,QCN,Quản Lý Công Nghiệp
88104279,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
55707978,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
78521620,DD,DD11KSTD,DHDDTTN11,TTN,ĐKhiển Tự Động (TN)
55324420,QL,QL1102,DHQLQCN11,QCN,Quản Lý Công Nghiệp
80937037,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
94507128,MT,MT11KH01,DHMTKHM11,KHM,Khoa học Máy tính
24944279,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
13737064,XD,XD11TD2,DHXDTDI11,TDI,KT Trắc địa - Bản đồ
84457666,MT,MT1104,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
65384508,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
90895832,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
76131810,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
56213410,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
40928422,CK,CK11DM,DHCKDMY11,DMY,Kỹ thuật Dệt May
53771351,XD,XD11KT,DHXDKTR11,KTR,Kiến Trúc
45761495,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
78383347,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
2068723,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
99949457,VL,VL1102,DHVLCVL11,CVL,Công nghệ vật liệu
2730732,QL,QL1104,DHQLQCN11,QCN,Quản Lý Công Nghiệp
55595257,MO,MO1102,DHMOMTG11,MTG,Môi Trường
988881,MT,MT1104,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
13300135,VP,VP2011/2,DHVPVPP11,VPP,KS CLC Việt Pháp
93365765,CK,CK11CK08,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
28640701,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
34729247,DC,DC1102,DHDCDIA11,DIA,Địa chất-Dầu khí
10033346,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
49420804,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
6026646,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
42908571,DD,DD11LT03,DHDDDDT11,DDT,Điện - Điện tử
33291782,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
23634964,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
51568050,XD,XD11TD1,DHXDTDI11,TDI,KT Trắc địa - Bản đồ
54466625,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
25750585,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
72057455,MO,MO1102,DHMOMTG11,MTG,Môi Trường
89622176,XD,XD11XD13,DHXDXDG11,XDG,Xây dựng
29748837,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
56554421,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
37897407,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
97326490,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
21998202,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
98994674,GT,GT1103,DHGTGTH11,GTH,Kỹ thuật Giao thông
19341208,MO,MO1102,DHMOMTG11,MTG,Môi Trường
26589524,MO,MO1102,DHMOMTG11,MTG,Môi Trường
87118196,MT,MT1108,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
76373954,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
2375517,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
36719024,MO,MO1102,DHMOMTG11,MTG,Môi Trường
57136973,XD,XD11XD06,DHXDXDG11,XDG,Xây dựng
57867316,CK,CK11HT2,DHCKKTH11,KTH,KT Hệ Thống CN
67012432,XD,XD11VL2,DHXDVXD11,VXD,Vật liệu Xây dựng
21183203,MT,MT1108,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
73721367,MT,MT1104,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
41802051,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
28327664,CK,CK11CK08,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
51816359,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
95051159,VL,VL1102,DHVLCVL11,CVL,Công nghệ vật liệu
84114171,VP,VP2011/2,DHVPVPP11,VPP,KS CLC Việt Pháp
66767461,QL,QL1102,DHQLQCN11,QCN,Quản Lý Công Nghiệp
63196602,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
68047893,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
52954821,VL,VL1103,DHVLCVL11,CVL,Công nghệ vật liệu
76368147,QL,QL1102,DHQLQCN11,QCN,Quản Lý Công Nghiệp
44523504,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
58630671,QL,QL1104,DHQLQCN11,QCN,Quản Lý Công Nghiệp
60950983,QL,QL1104,DHQLQCN11,QCN,Quản Lý Công Nghiệp
37076544,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
95823509,XD,XD11TD2,DHXDTDI11,TDI,KT Trắc địa - Bản đồ
5003446,DC,DC1102,DHDCDIA11,DIA,Địa chất-Dầu khí
9470583,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
19651526,GT,GT1103,DHGTGTH11,GTH,Kỹ thuật Giao thông
55547089,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
71253052,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
57232653,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
80405480,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
4680508,MT,MT1108,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
12232816,CK,CK11CK04,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
55912630,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
39139730,CK,CK11DM,DHCKDMY11,DMY,Kỹ thuật Dệt May
34830253,XD,XD11XD07,DHXDXDG11,XDG,Xây dựng
48237279,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
22586208,DD,DD11BK02,DHDDDDT11,DDT,Điện - Điện tử
17510929,XD,XD11VL2,DHXDVXD11,VXD,Vật liệu Xây dựng
31337784,DD,DD11LT04,DHDDDDT11,DDT,Điện - Điện tử
65863280,MT,MT1108,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
72708096,MT,MT1108,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
64042037,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
71543548,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
15943096,DD,DD11LT10,DHDDDDT11,DDT,Điện - Điện tử
13713148,MT,MT1108,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
45982713,UD,KU1103,DHUDCVK11,CVK,Cơ KT- Vật lý KT
59621012,MO,MO1102,DHMOMTG11,MTG,Môi Trường
26701745,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
64482322,MO,MO1105,DHMOMTG11,MTG,Môi Trường
27544702,XD,XD11XD07,DHXDXDG11,XDG,Xây dựng
86433317,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
2858160,VL,VL1103,DHVLCVL11,CVL,Công nghệ vật liệu
88260450,MO,MO1102,DHMOMTG11,MTG,Môi Trường
65013334,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
33085337,CK,CK11CK07,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
87775409,MT,MT1108,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
15430343,VP,VP2011/2,DHVPVPP11,VPP,KS CLC Việt Pháp
92674657,MO,MO1102,DHMOMTG11,MTG,Môi Trường
68894126,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
69219340,MT,MT11KT01,DHMTKTM11,KTM,Kỹ thuật Máy tính
4345845,GT,GT1103,DHGTGTH11,GTH,Kỹ thuật Giao thông
5490862,QL,QL1102,DHQLQCN11,QCN,Quản Lý Công Nghiệp
26691718,MO,MO1105,DHMOMTG11,MTG,Môi Trường
92498246,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
83191170,VL,VL1103,DHVLCVL11,CVL,Công nghệ vật liệu
43297392,DD,DD11LT06,DHDDDDT11,DDT,Điện - Điện tử
43703339,DD,DD11LT07,DHDDDDT11,DDT,Điện - Điện tử
95801200,CK,CK11CK07,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
34492177,HC,HC11HC06,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
39041051,GT,GT1101,DHGTGTH11,GTH,Kỹ thuật Giao thông
27380527,MT,MT1104,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
46951788,XD,XD11XD07,DHXDXDG11,XDG,Xây dựng
59410911,UD,KU1103,DHUDCVK11,CVK,Cơ KT- Vật lý KT
53995216,HC,HC11HC05,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
8097547,MT,MT11KT02,DHMTKTM11,KTM,Kỹ thuật Máy tính
10082353,QL,QL1102,DHQLQCN11,QCN,Quản Lý Công Nghiệp
75836153,DD,DD11LT07,DHDDDDT11,DDT,Điện - Điện tử
46008670,DD,DD11LT07,DHDDDDT11,DDT,Điện - Điện tử
12315853,HC,HC11HC07,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
41529677,XD,XD11XD13,DHXDXDG11,XDG,Xây dựng
3573773,DC,DC1103,DHDCDIA11,DIA,Địa chất-Dầu khí
81244762,MT,MT1108,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
23750074,DD,DD11LT07,DHDDDDT11,DDT,Điện - Điện tử
72950293,DD,DD11LT10,DHDDDDT11,DDT,Điện - Điện tử
26476442,HC,HC11HC07,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
38851392,XD,XD11XD07,DHXDXDG11,XDG,Xây dựng
75621740,VL,VL1103,DHVLCVL11,CVL,Công nghệ vật liệu
4946426,DC,DC1104,DHDCDIA11,DIA,Địa chất-Dầu khí
92235489,VL,VL1104,DHVLCVL11,CVL,Công nghệ vật liệu
57690998,QL,QL1102,DHQLQCN11,QCN,Quản Lý Công Nghiệp
71836508,XD,XD11KSTN,DHXDXTN11,XTN,XD Dân dụng & CN(TN)
20739859,QL,QL1102,DHQLQCN11,QCN,Quản Lý Công Nghiệp
76795469,MO,MO1102,DHMOMTG11,MTG,Môi Trường
17299696,CK,CK11CK07,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
26175174,CK,CK11CK07,DHCKCKI11,CKI,Cơ khí-Cơ điện tử
31754717,HC,HC11HC07,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
77485638,HC,HC11HC11,DHHCHOA11,HOA,CN Hóa học &ThựcPhẩm
78834969,MT,MT1108,DHMTCTT11,CTT,MT&CôngNghệ ThôngTin
